airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
-2.9508934,-12.676142,-8.506491,-12.528794,-12.368017,-12.021037,-12.850344,-12.123524,-4.0091524,-12.070765,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,7189
-12.321056,-16.47329,-0.9748392,-9.68561,-10.563528,-10.667772,-8.723187,-12.495565,-14.6679125,-17.172707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7190
-11.229458,-12.363197,-7.598962,-7.0968833,-7.711184,-4.6282454,-10.757422,-1.1309385,-12.504211,-11.271306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7191
-16.535656,-14.845521,-13.2688875,-14.289494,-15.073121,-12.87813,-16.053776,-4.808073,-17.115602,-17.154533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7192
-9.034061,-12.565941,-11.238937,-11.206526,-13.870173,-10.940175,-12.102446,-12.411361,-6.4632688,-12.259488,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,7193
-9.5638075,-10.954218,-11.896908,-12.347464,-14.043572,-12.594453,-12.853333,-12.430429,-1.5106363,-10.007315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7194
-14.037694,-14.801376,-9.583707,-10.449912,-8.522383,-8.699924,-13.081222,-3.0168123,-13.738116,-15.185076,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,0.9807692,0.0,0.0,7195
0.097579956,-11.109153,-4.9252796,-10.088997,-12.0619545,-9.246164,-9.923933,-11.135913,-5.3495865,-10.569882,0.84,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,7196
-14.202744,-14.224793,-8.643314,-11.764656,-1.1963806,-11.749063,-12.161751,-12.151924,-13.204504,-14.86719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7197
-10.441544,-6.731509,-14.261718,-13.152223,-14.710527,-13.642745,-15.959526,-12.966489,-8.434359,-1.0316772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7198
-12.033261,-3.034977,-12.784293,-13.226107,-13.935648,-11.621546,-13.259311,-12.652855,-13.493907,-9.425736,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,7199
-14.307426,-14.925174,-8.900454,-10.641473,-0.12973118,-9.935455,-12.276557,-11.192299,-13.596266,-14.033249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7200
-10.179334,-13.79628,-6.5577335,-10.11107,-4.369444,-10.016762,-10.243649,-9.569885,-9.715623,-12.676418,0.0,0.0,0.039215688,0.0,0.92156863,0.0,0.019607844,0.0,0.0,0.019607844,7201
-12.582887,-12.932974,-9.362303,-6.414498,-10.869837,-5.958532,-9.840327,-9.266809,-12.147745,-13.846258,0.02,0.0,0.0,0.94,0.0,0.04,0.0,0.0,0.0,0.0,7202
-13.4991455,-15.07238,-8.998522,-8.031015,-7.456954,-2.9818048,-9.659687,-9.200401,-14.77936,-14.659638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7203
-16.882036,-15.178728,-10.903916,-12.612631,-2.8657494,-12.2717285,-13.489764,-12.212249,-17.036242,-14.699071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7204
-12.615635,-13.458731,-5.176913,-9.164222,-11.20523,-8.447161,0.055416107,-10.930637,-11.876572,-13.124298,0.0,0.019607844,0.0,0.0,0.019607844,0.0,0.9607843,0.0,0.0,0.0,7205
-12.568226,-16.665989,-1.4688158,-9.550957,-9.815114,-10.916379,-8.402698,-11.25804,-13.052324,-16.05944,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,7206
-13.59962,-14.749951,-9.06263,-2.385786,-11.44961,-7.2343774,-9.011757,-10.84449,-12.402833,-13.561295,0.0,0.0,0.020408163,0.97959185,0.0,0.0,0.0,0.0,0.0,0.0,7207
-12.813347,-3.19563,-14.778969,-13.4933815,-13.60494,-11.838848,-15.143485,-13.791792,-12.250675,-9.772138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7208
0.30262184,-11.532803,-5.7144547,-9.624144,-12.03966,-8.431343,-10.451217,-11.1554165,-7.698949,-10.045977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7209
-11.497527,-12.733429,-8.657564,-4.048154,-10.910962,-6.288578,-8.930614,-9.223059,-11.225712,-12.883247,0.0,0.0,0.0,0.96,0.0,0.0,0.02,0.0,0.02,0.0,7210
-10.935827,-14.162234,-7.4029717,-0.8586912,-11.1561,-5.9510274,-7.665223,-9.93097,-11.4026,-12.401654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7211
-14.315326,-14.770149,-7.7932324,-2.2531376,-12.80302,-8.138422,-8.519806,-11.170715,-13.543745,-14.850709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7212
-12.878755,-14.609301,-5.977572,-9.115094,-10.602905,-6.8464932,-3.260251,-7.5483904,-13.571042,-14.067149,0.0,0.0,0.0,0.0,0.0,0.019607844,0.98039216,0.0,0.0,0.0,7213
-11.60459,-14.789623,-7.1037993,-3.1434155,-8.700712,-3.5389366,-10.042702,-9.428549,-12.380171,-13.395863,0.0,0.0,0.0,0.84615386,0.0,0.15384616,0.0,0.0,0.0,0.0,7214
-12.01755,-2.616806,-12.126981,-13.735737,-15.756182,-11.689812,-11.96935,-13.889266,-13.188812,-7.675082,0.0,0.9811321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867925,7215
-12.663454,-16.584457,-0.91340065,-9.113832,-9.873142,-10.611213,-7.7769003,-12.770943,-14.624996,-16.750727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7216
-7.2568064,-10.035223,-8.191826,-8.930634,-11.531934,-8.828527,-9.618041,-11.080031,-5.935912,-10.090162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7217
-10.338337,-7.7543283,-12.191804,-11.288566,-13.95533,-11.651391,-13.570826,-11.421506,-9.237293,-4.309264,0.0,0.017857144,0.0,0.0,0.0,0.0,0.0,0.0,0.017857144,0.96428573,7218
-12.918772,-12.163742,-9.869954,-9.764661,-10.0329075,-8.6691265,-11.3063545,-1.6664228,-12.8527355,-12.5601845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7219
-9.09993,-10.187918,-8.696976,-10.866591,-12.081003,-11.1546335,-11.350012,-8.631662,-8.613947,-8.533676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220
-13.175846,-14.413567,-8.378086,-1.492116,-9.242697,-5.905216,-9.405205,-10.070537,-13.206854,-13.412926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7221
-8.763992,-10.285348,-9.033525,-8.441687,-12.225363,-8.225428,-10.673874,-10.696297,-2.2602282,-9.336054,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,7222
-11.071741,-11.281341,-8.107046,-7.6940236,-6.820581,-6.659888,-10.358919,-1.6160097,-11.063411,-11.792684,0.0,0.0,0.0,0.0,0.05882353,0.05882353,0.0,0.8627451,0.0,0.019607844,7223
-11.723449,-12.704221,-9.650365,-2.5536528,-6.547645,-3.8671503,-11.3378525,-6.429996,-11.68625,-10.356514,0.0,0.0,0.0,0.98039216,0.019607844,0.0,0.0,0.0,0.0,0.0,7224
-13.265983,-2.9825134,-13.238337,-12.267366,-14.22134,-12.145407,-13.15259,-13.340696,-13.407565,-10.705215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225
-12.117892,-12.755738,-7.7972035,-7.614673,-6.519719,-5.7002687,-10.6229,-0.6558361,-11.746235,-11.908235,0.0,0.0,0.0,0.0,0.01923077,0.0,0.0,0.9807692,0.0,0.0,7226
-14.112647,-13.686387,-11.757288,-10.448795,-11.2592535,-8.532003,-12.925857,-2.6878195,-13.500567,-13.104861,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.98,0.0,0.0,7227
-9.888487,-12.80406,-8.431784,-8.142909,-9.720209,-9.171562,-9.0303955,-9.79332,-10.804749,-14.063669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7228
-10.317099,-14.451331,-3.0182562,-5.936515,-4.9457097,-3.9508085,-7.0078883,-5.664584,-10.520994,-13.238616,0.0,0.0,0.9807692,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,7229
-11.913404,-15.556689,-0.50776863,-9.54501,-11.886068,-9.574759,-9.2836,-10.658344,-13.82057,-15.309877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230
-9.199327,-13.016193,-10.641966,-12.204724,-13.469532,-12.36879,-12.274812,-12.994208,-0.6037607,-9.58785,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,7231
-10.154271,-6.0579643,-12.227443,-12.390409,-13.650182,-12.451398,-14.415542,-13.032529,-9.943731,-5.241965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7232
-14.003287,-14.646212,-9.764146,-8.74403,-12.58461,-2.6435156,-12.21089,-9.09196,-14.931807,-13.391636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7233
-10.919205,-6.543931,-13.507835,-12.252545,-15.78776,-12.872495,-16.032253,-14.455495,-9.735759,-1.7144432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7234
-13.515306,-16.769207,-3.4620705,-12.587475,-13.786778,-11.517791,-11.003827,-12.470703,-15.425776,-16.69664,0.0,0.0,0.98039216,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,7235
-9.261772,-4.8060713,-11.371854,-11.1073065,-12.855843,-10.591195,-11.452651,-13.164458,-9.2561035,-7.9109426,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7236
-15.632445,-15.589325,-10.841284,-12.769554,-13.898544,-10.926509,-14.387171,-5.1130543,-15.406244,-17.521944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7237
-11.037914,-12.635648,-5.987579,-6.93013,-10.072914,-7.0909038,-7.4895253,-9.415459,-9.715804,-11.572523,0.0,0.0,0.18518518,0.055555556,0.4074074,0.09259259,0.24074075,0.018518519,0.0,0.0,7238
-14.661936,-14.631975,-8.908763,-12.681254,-2.812626,-9.728569,-12.078031,-11.270735,-13.377034,-15.343056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7239
-1.3672199,-12.880192,-7.468898,-10.819859,-12.307343,-10.391901,-12.343208,-12.477039,-6.2507877,-11.293003,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,7240
-16.648834,-18.680027,-10.384674,-7.9498506,-12.919288,-4.845707,-12.285188,-11.713344,-15.271734,-17.210552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7241
-12.070618,-13.649761,-7.341789,-7.8816276,-5.694612,-5.465378,-9.376221,-1.6097326,-12.136629,-12.95458,0.0,0.0,0.020408163,0.0,0.0,0.0,0.0,0.97959185,0.0,0.0,7242
-11.054275,-2.9085464,-14.270269,-12.478548,-13.289117,-12.100222,-12.509801,-13.982851,-11.448579,-9.028008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7243
-14.24431,-15.606239,-10.882205,-8.358381,-13.055875,-4.1139755,-13.443774,-12.777676,-14.686989,-16.25401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7244
-13.2938,-13.777024,-7.307107,-9.444796,-0.030277252,-8.9742565,-11.0986595,-8.970057,-13.238678,-13.38745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7245
-4.059843,-13.20778,-3.5920725,-9.998857,-12.880799,-9.933736,-7.708949,-11.333341,-7.2914686,-13.022244,0.9245283,0.0,0.056603774,0.0,0.018867925,0.0,0.0,0.0,0.0,0.0,7246
-9.043255,-12.690851,-10.270187,-12.42683,-14.533948,-12.398411,-13.251493,-13.733245,-3.6551828,-11.642818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7247
-10.83612,-13.57924,-7.5585833,-7.2685394,-6.807835,-4.2645416,-8.2313175,-6.559268,-12.20318,-12.789676,0.0,0.0,0.02,0.02,0.86,0.02,0.0,0.08,0.0,0.0,7248
-7.7277284,-3.9156256,-8.874283,-9.304799,-11.50886,-8.871241,-9.26335,-9.471914,-6.930425,-3.5435686,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,7249
-8.930059,-10.153748,-10.6809025,-10.775057,-14.302706,-12.1605425,-11.457555,-12.429646,-3.392187,-10.971543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7250
-12.838961,-13.476315,-9.116869,-10.681612,-10.78585,-9.040983,-11.957906,-1.8627148,-12.103736,-13.358529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7251
-11.109749,-12.4286585,-9.919212,-11.000451,-13.510438,-12.644089,-13.089302,-11.551178,-3.388424,-13.339798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7252
-15.217426,-13.995303,-6.8860316,-9.902777,0.711771,-8.651085,-11.67355,-9.135677,-13.658106,-15.508862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7253
-11.782444,-17.015501,-2.1094484,-10.92389,-12.44047,-12.589638,-10.341551,-12.941413,-14.502133,-17.520388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7254
-11.351316,-15.584713,-7.7079406,-1.0080566,-10.910725,-5.5404468,-8.5706835,-10.677759,-12.211667,-14.493057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7255
-12.274444,-14.526158,-5.58791,-8.335833,-0.6502905,-7.561391,-8.629023,-9.475333,-12.57731,-14.411808,0.0,0.0,0.0,0.0,0.9411765,0.0,0.05882353,0.0,0.0,0.0,7256
-2.842105,-13.271172,-7.472455,-11.432308,-13.22867,-11.1672735,-11.23904,-12.778577,-6.238281,-12.7533245,0.9591837,0.0,0.0,0.0,0.0,0.0,0.020408163,0.0,0.020408163,0.0,7257
-12.769542,-14.695541,-8.254438,-6.661681,-11.032881,-1.9967203,-10.443839,-9.65236,-12.652005,-13.530979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7258
-11.270367,-13.157994,-4.1153526,-7.4311337,-0.5714245,-7.694507,-7.70857,-8.303064,-10.06665,-12.016961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7259
-11.2855625,-2.869563,-13.963928,-13.952602,-12.906434,-12.812647,-13.499365,-12.843481,-12.03889,-8.652348,0.0,0.9811321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867925,7260
-10.970462,-14.976995,-12.065863,-14.834648,-17.287527,-14.114047,-15.05758,-14.108149,-7.0452332,-15.486171,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,7261
-12.722812,-16.393253,-1.0235424,-11.4529705,-9.315247,-11.132993,-9.653347,-10.560218,-14.030162,-15.064222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7262
-11.827579,-14.4849615,-8.925549,-7.7908454,-14.69567,-1.7380886,-11.853987,-10.856775,-11.887235,-13.838133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7263
-14.665363,-14.921021,-5.1300774,-10.205177,-1.6852427,-9.985511,-9.861729,-10.951081,-14.194406,-15.412018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7264
-14.097658,-15.181734,-9.935981,-7.83387,-12.067815,-4.7530756,-10.1726465,-9.530445,-15.5181675,-15.111879,0.0,0.0,0.0,0.03773585,0.0,0.9622642,0.0,0.0,0.0,0.0,7265
-11.82238,-15.883316,-1.5452576,-10.010865,-10.174627,-8.510269,-7.8856463,-10.986703,-12.336448,-15.483065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7266
-11.280495,-14.398385,-7.6656857,-5.5981607,-7.6711626,-2.3023586,-7.2921424,-8.419891,-13.663765,-12.933798,0.0,0.0,0.0,0.02,0.02,0.94,0.0,0.02,0.0,0.0,7267
-12.421561,-14.579104,-8.4173565,-1.8301067,-13.107157,-6.6475286,-10.339288,-11.653922,-11.784305,-13.619666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7268
-15.248098,-14.187867,-11.006635,-10.943804,-10.130762,-9.929903,-12.544202,-3.015707,-14.999075,-15.241876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7269
-12.224183,-7.4447284,-14.890189,-12.766568,-15.423015,-12.215209,-14.764514,-13.8658495,-12.023185,-1.6354723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7270
-13.231037,-13.942693,-8.2995205,-8.401623,-8.344076,-6.9317784,-12.168445,-0.42073345,-13.541337,-13.763638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7271
-10.089136,-3.1102304,-11.94684,-12.197415,-13.016174,-11.115172,-12.261656,-12.862919,-11.11065,-10.195335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7272
-14.953626,-14.285675,-9.2577,-11.771064,-0.7859831,-11.020178,-11.853778,-11.393084,-12.866271,-13.606971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7273
-9.95862,-6.2866,-12.577946,-13.742262,-15.332526,-11.984604,-14.913061,-15.422012,-12.903358,-6.752714,0.0,0.82,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.16,7274
-13.092901,-15.230984,-9.638125,-2.960433,-12.893949,-7.724222,-10.399505,-12.264399,-13.062073,-14.607219,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,7275
-10.97106,-2.2402878,-12.295567,-13.517425,-12.675778,-12.952589,-11.43487,-12.678525,-13.092374,-9.008407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276
-10.878107,-14.060783,-6.4322553,-9.006932,-2.4806652,-7.563298,-7.9617734,-8.45636,-11.343917,-11.829952,0.0,0.0,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,7277
-14.005073,-16.361734,-9.504348,-8.422913,-12.600501,-2.0558558,-11.673515,-11.764916,-15.181327,-14.695997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7278
-16.329556,-18.516048,-11.813649,-9.806953,-13.622574,-4.248908,-11.634653,-11.927571,-16.911583,-18.174316,0.0,0.020408163,0.0,0.0,0.0,0.97959185,0.0,0.0,0.0,0.0,7279
-11.706611,-3.2389145,-11.846508,-12.25322,-13.899119,-10.979528,-13.065579,-13.104106,-12.744942,-7.108562,0.0,0.9607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039215688,7280
-15.816374,-14.561829,-10.861878,-12.249469,-12.007778,-10.203745,-13.688646,-3.852415,-15.88368,-15.849218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7281
-12.692002,-2.8866243,-13.5275,-14.363511,-14.886303,-13.119684,-11.92763,-12.327765,-12.418191,-10.295806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282
-14.753111,-14.766026,-8.465224,-2.330762,-10.763576,-7.546336,-10.971562,-10.441656,-14.219538,-13.757504,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,7283
-4.6578074,-15.08506,-12.071528,-14.367298,-17.847237,-15.773587,-17.204998,-16.806173,-10.515627,-15.514831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7284
-11.633829,-2.976245,-11.420647,-10.766492,-12.71357,-10.313848,-10.601853,-11.015515,-11.163622,-7.9958806,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,7285
-11.657739,-15.840353,-0.60478973,-9.376885,-8.243017,-8.951471,-7.720616,-9.966433,-11.740277,-13.919966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7286
-14.116254,-15.610721,-7.966157,-7.3904567,-11.288353,-3.0012655,-11.170475,-10.039016,-14.513485,-15.062359,0.0,0.0,0.020408163,0.12244898,0.0,0.79591835,0.020408163,0.040816326,0.0,0.0,7287
-12.526839,-14.403975,-8.325357,-8.61569,-4.856304,-3.9809408,-11.808939,-1.3121624,-13.157205,-14.878396,0.018518519,0.0,0.0,0.0,0.018518519,0.6296296,0.0,0.33333334,0.0,0.0,7288
-1.1902285,-10.642656,-6.0108137,-9.979485,-11.336367,-9.368712,-9.89661,-11.798911,-7.271243,-10.786057,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,7289
-15.972472,-15.798656,-9.347587,-10.387523,-14.028304,-10.534636,-0.70830536,-13.377899,-14.447006,-16.43639,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,7290
-13.519083,-15.84037,-9.383965,-1.5228405,-12.769074,-6.74793,-10.563282,-11.859883,-14.334366,-15.384028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7291
-12.497179,-15.312206,-10.385654,-9.357589,-11.480472,-3.1531048,-11.339143,-12.095324,-13.358664,-15.055194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7292
-13.041604,-12.72115,-8.349597,-8.688605,-8.325469,-7.069139,-11.591813,-0.93294525,-13.499549,-13.1131735,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,7293
-14.440759,-16.987364,-10.412372,-9.247756,-11.630901,-3.0009928,-12.440097,-11.973721,-15.546146,-15.2906475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7294
-13.917628,-15.13169,-11.490457,-8.359616,-14.063865,-2.6186361,-12.794386,-12.133755,-13.36921,-14.141578,0.0,0.0,0.018867925,0.0,0.0,0.9811321,0.0,0.0,0.0,0.0,7295
-8.48933,-11.309317,-10.552444,-11.181599,-13.846478,-10.844396,-12.313357,-13.361115,-0.52431774,-8.974977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7296
-11.235436,-6.48467,-13.630553,-11.653962,-15.167056,-12.048584,-13.254431,-14.15901,-9.383427,-0.44142914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7297
-13.170839,-16.515987,-6.968682,-10.842201,-2.992157,-8.855953,-9.059934,-6.863549,-13.968971,-14.8506565,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.42,0.0,0.0,7298
-10.934598,-11.747096,-5.701132,-4.7346563,-6.5996466,-5.85978,-4.0754576,-7.8885384,-11.355067,-11.909189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7299
-16.680641,-17.587585,-11.678577,-4.327754,-13.122774,-9.443552,-14.539592,-12.689076,-15.488495,-16.912846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7300
-13.61047,-14.31167,-8.572561,-9.69191,-11.945959,-9.526505,-3.9402342,-11.882883,-12.866439,-14.615734,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,7301
-13.751517,-13.660735,-8.712877,-10.764383,-11.622282,-8.916207,-2.2961636,-11.149164,-12.658231,-14.015926,0.0,0.0,0.0,0.0,0.0,0.01923077,0.9807692,0.0,0.0,0.0,7302
-10.98086,-14.803349,-11.960356,-14.146856,-18.199608,-13.848242,-13.087288,-15.209101,-6.741571,-15.466853,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,7303
-12.4391985,-17.436415,-1.617732,-10.761589,-10.231875,-10.56448,-10.683223,-12.610346,-14.054761,-16.732754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7304
-12.425665,-12.311815,-7.8921165,-9.168474,-9.951696,-8.55121,-5.380252,-9.9982815,-10.640038,-12.876395,0.0,0.0,0.040816326,0.0,0.020408163,0.0,0.93877554,0.0,0.0,0.0,7305
-14.268236,-15.999727,-7.340562,-9.889948,-0.65083504,-9.340981,-12.595518,-8.072966,-14.685103,-14.359282,0.0,0.0,0.0,0.0,0.98039216,0.019607844,0.0,0.0,0.0,0.0,7306
-9.599754,-11.652655,-9.819259,-11.211525,-13.428374,-12.4738245,-12.993402,-12.006793,-3.248932,-12.887809,0.0,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,7307
-12.43003,-13.792098,-6.463487,-8.048008,-0.62628555,-7.0492663,-10.650368,-8.063471,-12.368069,-12.606235,0.0,0.0,0.0,0.0,0.9591837,0.0,0.040816326,0.0,0.0,0.0,7308
-12.384546,-4.5867853,-12.550771,-12.697827,-12.540253,-11.72141,-14.542562,-12.755159,-12.74642,-7.191016,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,7309
-15.906331,-15.284478,-11.34634,-3.053484,-11.40165,-5.007391,-9.5305,-11.92979,-15.734619,-15.558147,0.0,0.0,0.0,0.85714287,0.0,0.14285715,0.0,0.0,0.0,0.0,7310
-10.5214,-4.6822395,-12.3299,-12.635596,-13.146442,-11.687733,-12.139984,-12.009572,-9.944524,-2.508278,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,7311
-10.31109,-12.297934,-4.8926525,-6.333954,-8.765452,-4.0120716,-6.6701717,-6.77184,-11.063306,-11.961006,0.0,0.0,0.6792453,0.018867925,0.056603774,0.20754717,0.018867925,0.018867925,0.0,0.0,7312
-13.026261,-16.091217,-7.462121,-1.808713,-11.632722,-6.3776655,-7.29644,-10.493391,-13.4038105,-14.322023,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,7313
-11.382382,-12.713654,-5.64501,-3.3658504,-9.002705,-5.834223,-6.4805346,-9.2082,-11.1567,-12.259781,0.0,0.0,0.02,0.6,0.0,0.2,0.18,0.0,0.0,0.0,7314
-6.087841,-11.980419,-4.773018,-8.37517,-10.090038,-8.138295,-7.686827,-9.254575,-6.9105134,-11.0535,0.92,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.02,0.0,7315
-11.57917,-5.5074987,-12.544163,-11.7843685,-13.385281,-11.937736,-13.228234,-12.547973,-9.243563,-8.145429,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,7316
-11.416962,-12.825183,-7.667482,-9.103854,-10.263719,-7.738664,-5.6230054,-9.930111,-10.481391,-12.495227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7317
-13.759104,-14.930998,-8.538094,-11.078453,-0.81112003,-9.255678,-11.662318,-11.621105,-14.249587,-15.381174,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,7318
-12.492298,-18.274675,-0.92191696,-10.902002,-11.254107,-11.883853,-10.579565,-12.358844,-15.584591,-17.75913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7319
